example_id,language,asr_model,source_file,row_index,reference_clean
mix_whisper_v2_2_ct2_int8_0137,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,137,колада мұз өте көп напиток не чувствуется жарты стакан мұз болды это лишнее
mix_whisper_v2_2_ct2_int8_0138,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,138,рипортты жұмааға дейін дайын жасаңызшы клиентке понедельникте презентация бар
mix_whisper_v2_2_ct2_int8_0139,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,139,мынау чизбургер керемет дәмді екен давно так не ел спасибо поварам
mix_whisper_v2_2_ct2_int8_0140,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,140,митингте шешім қабылданбады всё перенесли уақыт текке кетті обидно
mix_whisper_v2_2_ct2_int8_0141,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,141,осы жерде кездескен адамдармен кейін коллаборация болуы мүмкін очень перспективно выглядит
mix_whisper_v2_2_ct2_int8_0142,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,142,депозиттің пайызы уәде етілгеннен аз болып шықты в договоре другая цифра стоит ғой
mix_whisper_v2_2_ct2_int8_0143,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,143,осы докладшының слайдтарын жіберіп беріңізші телефон нөмірім немесе емейл беріңізші кью ар код арқылы да болады
mix_whisper_v2_2_ct2_int8_0144,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,144,комбо осынша арзан болатынын қайдан білейін отличная цена за такой объём
mix_whisper_v2_2_ct2_int8_0145,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,145,телефон нөмірімді жаңартыңызшы старый уже не работает жаңасы бар қолымда
mix_whisper_v2_2_ct2_int8_0146,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,146,қолданба арқылы заявка жібердім уже неделя прошла никто не перезвонил бұл кәсіпқойлық емес
mix_whisper_v2_2_ct2_int8_0147,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,147,спикер сұраққа жауап бермеді тему сменил маңызды сұрақ еді обидно
mix_whisper_v2_2_ct2_int8_0148,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,148,осы стендте тегін мерч бар екен не ожидал сразу очередь болды дұрыс жасады
mix_whisper_v2_2_ct2_int8_0149,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,149,бұл комбода фри кіре ме на картинке есть бірақ точно білмедім
mix_whisper_v2_2_ct2_int8_0150,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,150,кассадан жоғары сомаға шығаруға болады ма лимит қанша
mix_whisper_v2_2_ct2_int8_0151,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,151,осы технологияны біздің компания да қолдана алатын сияқты надо будет боссқа айтамын
mix_whisper_v2_2_ct2_int8_0152,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,152,осы пунктті повестка бойынша келесі митингке жылжытайық сегодня уақыт жетпейді согласны ма
mix_whisper_v2_2_ct2_int8_0153,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,153,релиз бүгін екен ғой а баглар ещё не пофикшены это проблема
mix_whisper_v2_2_ct2_int8_0154,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,154,конференция залы тым суық екен кондиционер сильно дует куртка алмай келдім зря
mix_whisper_v2_2_ct2_int8_0155,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,155,менің шотымнан рұқсатсыз операция өтіп кетті уже сутки прошли никто не звонит
mix_whisper_v2_2_ct2_int8_0156,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,156,осы залда акустика нашар эхо мешает слушать мікрофон сапасы да нашар двойная проблема
mix_whisper_v2_2_ct2_int8_0157,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,157,менің шотымнан рұқсатсыз ақша кеткен это мошенники срочно көмектесіңізші
mix_whisper_v2_2_ct2_int8_0158,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,158,митинг повесткасы жоқ болып шықты никто не подготовился уақыт текке кетті
mix_whisper_v2_2_ct2_int8_0159,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,159,депозит ашқаныма үш ай болды проценты ещё не начислились бірдеңе дұрыс емес сияқты
mix_whisper_v2_2_ct2_int8_0160,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,160,баяндаманы кім жасайды тағайындалды ма или ещё не решили
mix_whisper_v2_2_ct2_int8_0161,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,161,доклад уақытынан отыз минут ұзаққа созылды следующий пострадал модератор бақылау жасауы керек еді
mix_whisper_v2_2_ct2_int8_0162,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,162,фриде тұз жоқ совсем несолёный осылай беруге болмайды ғой добавьте пожалуйста
mix_whisper_v2_2_ct2_int8_0163,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,163,питч сессиясы қашан стартаптар выступать жасайды деп естідім қызықты
mix_whisper_v2_2_ct2_int8_0164,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,164,джи пи ті туралы бесінші доклад тыңдадым осы жерде каждый раз что то новое узнаю
mix_whisper_v2_2_ct2_int8_0165,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,165,клиентпен митинг өте жақсы өтті довольны остались жаңа фичалар туралы да сөйлестік
mix_whisper_v2_2_ct2_int8_0166,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,166,менің деректерім жария болып кеткен деп хабарлады как это вообще возможно бұл банк қой
mix_whisper_v2_2_ct2_int8_0167,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,167,ипотекаға заявка берем деп жүрмін условия мен процентная ставка қандай айтып беріңізші
mix_whisper_v2_2_ct2_int8_0168,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,168,ретроспектива өтті бірақ никто не выполнил договорённости смысл тогда
mix_whisper_v2_2_ct2_int8_0169,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,169,осы слайдты келесі слайдқа ауыстырыңызшы экранда көрінбей тұр следующий пункт бойынша да айтып өтіңізші
mix_whisper_v2_2_ct2_int8_0170,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,170,осы спикер өте тәжірибелі екен сразу видно слайды да жақсы дайындалған
mix_whisper_v2_2_ct2_int8_0171,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,171,заказ бергеніме отыз минут болды почему так долго фастфуд ғой бұл
mix_whisper_v2_2_ct2_int8_0172,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,172,карта блокировкасы неше күнде алынады заявку вчера подал когда ждать
mix_whisper_v2_2_ct2_int8_0173,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,173,команда мүшелерінің жүктемесін тексеріңізші перегруженные есть видно же
ru_fastconformer_kk_ru_0001,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,1,во сколько обойдётся расширение офисных площадей если мы переедем в соседнее здание нужна предварительная оценка
ru_fastconformer_kk_ru_0002,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,2,наш продукт сейчас на стадии тестирования релиз запланирован на следующий месяц критических багов пока не обнаружено
ru_fastconformer_kk_ru_0003,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,3,картошка фри совсем остыла и стала мягкой есть невозможно я хотел бы свежую порцию
ru_fastconformer_kk_ru_0004,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,4,а у вас есть что нибудь для вегетарианцев я не ем мясо и рыбу
ru_fastconformer_kk_ru_0005,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,5,я работаю в сфере распознавания речи и ищу партнёров для совместного проекта может быть вы знаете кого то из этой области
ru_fastconformer_kk_ru_0006,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,6,предыдущий аутсорсер оставил после себя такой код что разобраться невозможно сколько нам стоило это исправить
ru_fastconformer_kk_ru_0007,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,7,не могли бы вы распечатать мне историю операций за последний квартал это нужно для бухгалтерии
ru_fastconformer_kk_ru_0008,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,8,этот банк мне посоветовал коллега и я доволен выбором условия действительно хорошие
ru_fastconformer_kk_ru_0009,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,9,подскажите у вас есть специальные условия по вкладам для пенсионеров мама хочет открыть депозит
ru_fastconformer_kk_ru_0010,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,10,класс теперь через приложение можно даже оплатить штрафы раньше приходилось ходить на почту
ru_fastconformer_kk_ru_0011,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,11,смотри они делают бургеры размером с голову обязательно закажу такой в следующий раз
ru_fastconformer_kk_ru_0012,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,12,организуйте пожалуйста дополнительные розетки для зарядки ноутбуков в зоне коворкинга ни одной свободной нет
ru_fastconformer_kk_ru_0013,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,13,ух ты кешбэк за прошлый месяц оказался больше чем я рассчитывал приятный сюрприз
ru_fastconformer_kk_ru_0014,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,14,мы стабильно растём пятый квартал подряд и это заслуга каждого в этом зале продолжим в том же духе
ru_fastconformer_kk_ru_0015,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,15,кто из присутствующих готов возглавить рабочую группу по цифровой трансформации нужен инициативный лидер
ru_fastconformer_kk_ru_0016,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,16,с друзьями мы часто собираемся на этом фудкорте после работы удобное место и цены нормальные
ru_fastconformer_kk_ru_0017,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,17,как вкусно пахнет от того лотка с выпечкой давай после обеда зайдём за булочками
ru_fastconformer_kk_ru_0018,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,18,технический контент на этой конференции сильно вырос по глубине по сравнению с прошлым годом видна работа программного комитета
ru_fastconformer_kk_ru_0019,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,19,объясните пожалуйста в чём разница между вашими кредитными картами я не могу определиться с выбором
ru_fastconformer_kk_ru_0020,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,20,на мой счёт поступил непонятный перевод от незнакомого отправителя я хочу выяснить откуда эти деньги
ru_fastconformer_kk_ru_0021,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,21,гибридный формат с онлайн трансляцией и удалёнными спикерами это правильное решение не все могут приехать лично
ru_fastconformer_kk_ru_0022,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,22,дайте мне пожалуйста комбо номер три с фантой и добавьте двойную порцию соуса
ru_fastconformer_kk_ru_0023,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,23,можете объяснить как рассчитывается ежемесячный платёж по этому кредиту мне непонятна формула
ru_fastconformer_kk_ru_0024,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,24,пепси зиро по вкусу ничем не отличается от обычной зато калорий ноль всегда беру именно её
ru_fastconformer_kk_ru_0025,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,25,классная акция два бургера по цене одного надо пользоваться пойду возьму ещё
ru_fastconformer_kk_ru_0026,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,26,дайте мне пожалуйста комбо номер три с фантой и добавьте двойную порцию соуса
ru_fastconformer_kk_ru_0027,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,27,почему в туалете нет мыла и бумажных полотенец это же фудкорт следите за чистотой
ru_fastconformer_kk_ru_0028,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,28,мне два больших бургера и картошку фри с сырным соусом напитки не нужны спасибо
ru_fastconformer_kk_ru_0029,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,29,сделайте мне пожалуйста два комбо одно с колой другое с фантой и оба без лука
ru_fastconformer_kk_ru_0030,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,30,восхитительно как организаторы продумали зону для кодинга с мониторами и быстрым интернетом лучшая техконференция в моей практике
ru_fastconformer_kk_ru_0031,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,31,хочу заказать комбо номер пять но с кока колой вместо сока можно так сделать
ru_fastconformer_kk_ru_0032,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,32,эти новые бургеры с халапеньо просто огонь остро но очень вкусно берите обязательно
ru_fastconformer_kk_ru_0033,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,33,бургер пережарен до углей котлета как подошва верните деньги или замените
ru_fastconformer_kk_ru_0034,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,34,они забыли положить соус в пакет теперь наггетсы есть не с чем каждый раз одно и то же
ru_fastconformer_kk_ru_0035,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,35,организаторы не предусмотрели парковку для участников и мне пришлось идти двадцать минут с оборудованием это серьёзный недочёт
ru_fastconformer_kk_ru_0036,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,36,ты только посмотри на этот бургер он просто огромный не знаю как его кусать
ru_fastconformer_kk_ru_0037,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,37,где можно получить сертификат участника конференции на стойке регистрации мне ничего не сказали
ru_fastconformer_kk_ru_0038,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,38,когда начнётся церемония награждения победителей хакатона хочу поддержать нашу команду
ru_fastconformer_kk_ru_0039,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,39,хочу большой бургер с сыром и беконом и среднюю колу ещё маленькую картошку фри
ru_fastconformer_kk_ru_0040,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,40,ничего себе тут такие порции фри одной хватит на двоих спокойно
ru_fastconformer_kk_ru_0041,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,41,хочу большой бургер с сыром и беконом и среднюю колу ещё маленькую картошку фри
ru_fastconformer_kk_ru_0042,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,42,во сколько заканчивается сегодняшний трек по бэкенд разработке мне нужно успеть на вечерний рейс
ru_fastconformer_kk_ru_0043,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,43,мы потратили два часа на обсуждение а конкретных решений так и не приняли давайте зафиксируем хотя бы три пункта
ru_fastconformer_kk_ru_0044,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,44,нам с женой ваш менеджер помог разобраться со всеми тонкостями ипотеки очень компетентный специалист
ru_fastconformer_kk_ru_0045,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,45,здорово что мы внедрили новую систему управления проектами работать стало намного удобнее прозрачность выросла в разы
ru_fastconformer_kk_ru_0046,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,46,где я могу подать жалобу на работу вашего банкомата он списал деньги но не выдал наличные
ru_fastconformer_kk_ru_0047,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,47,гибридный формат с онлайн трансляцией и удалёнными спикерами это правильное решение не все могут приехать лично
ru_fastconformer_kk_ru_0048,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,48,на прошлогодней конференции технические доклады были глубже в этот раз много маркетинга разочарован уровнем контента
ru_fastconformer_kk_ru_0049,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,49,в прошлом месяце мы закрыли рекордное количество сделок это результат системной работы всей команды
ru_fastconformer_kk_ru_0050,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,50,запишите меня пожалуйста на экскурсию по дата центру после конференции это уникальная возможность увидеть инфраструктуру
ru_fastconformer_kk_ru_0051,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,51,подготовьте пожалуйста справку об остатке на счёте для консульства она нужна мне к четвергу
ru_fastconformer_kk_ru_0052,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,52,можно мне пожалуйста два чизбургера и картошку фри и ещё большую колу без льда
ru_fastconformer_kk_ru_0053,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,53,мы потратили два часа на обсуждение а конкретных решений так и не приняли давайте зафиксируем хотя бы три пункта
ru_fastconformer_kk_ru_0054,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,54,полный хаос с документацией версии путаются файлы дублируются никто не знает где актуальная наведите порядок
ru_fastconformer_kk_ru_0055,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,55,за этот месяц мы получили больше заявок чем за весь прошлый квартал маркетинговая кампания явно сработала
ru_fastconformer_kk_ru_0056,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,56,мне нужна помощь с подключением к вай фаю пароль не подходит можете дать актуальный
ru_fastconformer_kk_ru_0057,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,57,наконец то у вас обновили интерьер в отделении стало намного приятнее раньше тут было мрачновато
ru_fastconformer_kk_ru_0058,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,58,на мой счёт поступил непонятный перевод от незнакомого отправителя я хочу выяснить откуда эти деньги
ru_fastconformer_kk_ru_0059,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,59,можно ли перейти на другой тариф участия чтобы получить доступ к воркшопам по девопсу мне не хватает базового пакета
ru_fastconformer_kk_ru_0060,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,60,я вижу что кола закончилась в автомате когда заправите не хочу брать другой напиток
ru_fastconformer_kk_ru_0061,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,61,а у вас есть что нибудь для вегетарианцев я не ем мясо и рыбу
ru_fastconformer_kk_ru_0062,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,62,клиентская база стабильно растёт благодаря новой маркетинговой стратегии затраты на привлечение снизились вдвое
ru_fastconformer_kk_ru_0063,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,63,могу ли я увеличить лимит по кредитной карте через приложение или нужно приходить лично
ru_fastconformer_kk_ru_0064,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,64,мне пришло уведомление о подозрительной транзакции которую я не совершал заблокируйте карту немедленно
ru_fastconformer_kk_ru_0065,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,65,банкомат выдал мне купюру с повреждением и в магазине её не принимают требую замену
ru_fastconformer_kk_ru_0066,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,66,мне очень понравилось обслуживание в вашем отделении всё быстро и чётко спасибо вашему менеджеру за помощь
ru_fastconformer_kk_ru_0067,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,67,классно что здесь есть вай фай можно спокойно посидеть и поработать пароль на чеке написан
ru_fastconformer_kk_ru_0068,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,68,мне кажется эта техконференция лучшее место для нетворкинга в айти индустрии столько полезных знакомств за два дня
ru_fastconformer_kk_ru_0069,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,69,помогите мне настроить лимиты на переводы в мобильном приложении я не могу найти эту функцию
ru_fastconformer_kk_ru_0070,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,70,по четвергам тут скидки на все комбо очень выгодно стараюсь именно в этот день заглядывать
ru_fastconformer_kk_ru_0071,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,71,почему переводы между своими счетами занимают целые сутки в других банках это мгновенно
ru_fastconformer_kk_ru_0072,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,72,сочетание коротких лайтнинг токов и глубоких часовых докладов отлично работает не устаёшь от однообразия формата
ru_fastconformer_kk_ru_0073,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,73,я работаю в сфере распознавания речи и ищу партнёров для совместного проекта может быть вы знаете кого то из этой области
ru_fastconformer_kk_ru_0074,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,74,продажи за этот квартал выросли на двадцать процентов по сравнению с прошлым стратегия работает
ru_fastconformer_kk_ru_0075,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,75,хочу большой бургер с сыром и беконом и среднюю колу ещё маленькую картошку фри
ru_fastconformer_kk_ru_0076,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,76,наш продукт сейчас на стадии тестирования релиз запланирован на следующий месяц критических багов пока не обнаружено
ru_fastconformer_kk_ru_0077,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,77,мне знакомый рассказал что у вас есть специальная карта для путешественников расскажите подробнее
ru_fastconformer_kk_ru_0078,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,78,переведите пожалуйста всю сумму с накопительного счёта на основной мне нужны деньги на покупку
ru_fastconformer_kk_ru_0079,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,79,нас не устраивает качество работы аутсорсинговой команды постоянные ошибки и задержки пора менять подрядчика
ru_fastconformer_kk_ru_0080,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,80,какой интересный формат лайвкодинга спикер пишет код прямо на сцене побольше бы таких интерактивных сессий
ru_fastconformer_kk_ru_0081,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,81,тут рядом открылась новая точка с шаурмой народу пока мало надо сходить попробовать
ru_fastconformer_kk_ru_0082,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,82,потрясающе перевод в другую страну дошёл за пять минут раньше на это уходило несколько дней
ru_fastconformer_kk_ru_0083,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,83,ваше новое приложение работает гораздо быстрее предыдущего молодцы переводы теперь делаются за секунды
ru_fastconformer_kk_ru_0084,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,84,замечательно что вы стали работать по субботам раньше было очень сложно выкроить время в будни
ru_fastconformer_kk_ru_0085,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,85,мне начислили проценты по вкладу меньше чем было в договоре прошу провести перерасчёт
ru_fastconformer_kk_ru_0086,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,86,вы мне положили только четыре наггетса а я заплатил за шесть пересчитайте пожалуйста
ru_fastconformer_kk_ru_0087,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,87,какие темы будут на завтрашнем ключевом докладе по генеративному искусственному интеллекту хочу заранее подготовить вопросы
ru_fastconformer_kk_ru_0088,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,88,звукоизоляция между залами никакая слышно доклад по девопсу через стену из зала фронтенда мешает сосредоточиться
ru_fastconformer_kk_ru_0089,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,89,отлично одобрили кредит с первого раза и без лишних вопросов очень доволен оперативностью
ru_fastconformer_kk_ru_0090,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,90,ваш банк предлагает самые выгодные условия по переводам за рубеж я сравнивал поэтому перешёл к вам
ru_fastconformer_kk_ru_0091,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,91,есть ли у вас услуга индивидуального сейфа для хранения документов мне это нужно на полгода
ru_fastconformer_kk_ru_0092,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,92,здорово что ваш банк поддерживает переводы по номеру телефона не нужно запоминать реквизиты
ru_fastconformer_kk_ru_0093,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,93,принесите пожалуйста дополнительные салфетки и соус для наггетсов у нас за столиком ничего нет
ru_fastconformer_kk_ru_0094,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,94,подскажите пожалуйста как подключить автоплатёж за коммунальные услуги хочу чтобы списывалось автоматически
ru_fastconformer_kk_ru_0095,ru,fastconformer_kk_ru,noisy_bench_v1_ru/fastconformer_kk_ru.tsv,95,мне дали не тот заказ я просил сэндвич а не бургер поменяйте пожалуйста это не моё
